m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch,m_roll
-177.3805389404297,10.895160675048828,-458.89776611328125,77.1416244506836,-2.1766793727874756,12.725676536560059,32321,-900,5310,-5329,-679,32323,0.10854163765907288,0.5393592715263367,0.06517968326807022,1.4079428911209106,0.027481913566589355,0.02074573189020157
-130.145751953125,9.748512268066406,-451.2198181152344,80.04794311523438,-2.1761910915374756,12.872445106506348,32342,-851,5188,-5212,-951,32335,0.1495303213596344,0.46269458532333374,-0.15733832120895386,1.4117233753204346,0.02598559856414795,0.029055822640657425
-122.11200714111328,9.553729057312012,-449.9356689453125,80.5203857421875,-1.551637053489685,12.801803588867188,32360,-586,5114,-5130,-1003,32347,0.18250378966331482,0.44321638345718384,0.8519363403320312,1.4140535593032837,0.01790177822113037,0.030646027997136116
-114.02720642089844,9.42646598815918,-448.65985107421875,80.97370910644531,-1.2624046802520752,12.671172142028809,32376,-488,5021,-5032,-751,32369,0.2169734537601471,0.42668893933296204,-0.3376339375972748,1.4169150590896606,0.014905452728271484,0.022951774299144745
-56.253761291503906,8.021780967712402,-440.26129150390625,83.7188949584961,-2.3777272701263428,11.451939582824707,32460,-895,4383,-4377,278,32472,0.42709964513778687,0.3787410855293274,0.07542772591114044,1.4365519285202026,0.027337312698364258,-0.008502773009240627
-39.40228271484375,7.529036045074463,-438.0749816894531,84.59664916992188,-2.627973794937134,10.272088050842285,32526,-996,3836,-3820,561,32538,0.8113635182380676,0.36392486095428467,-0.09802273660898209,1.45340096950531,0.030407071113586426,-0.017148874700069427
-30.91684913635254,7.25411319732666,-437.08880615234375,85.03510284423828,-2.823728561401367,9.45181941986084,32563,-1053,3488,-3469,623,32576,0.9248474836349487,0.3618800938129425,-0.010461611673235893,1.4640748500823975,0.032141923904418945,-0.019046200439333916
-22.38125228881836,6.977636337280273,-436.18896484375,85.48030853271484,-2.713796377182007,8.544200897216797,32601,-1027,3125,-3106,640,32613,0.9755136966705322,0.35023441910743713,0.04136369749903679,1.4752147197723389,0.03134942054748535,-0.01955915242433548
-5.17993688583374,6.410126209259033,-434.64019775390625,86.27339172363281,-2.959933042526245,7.191828727722168,32640,-1103,2655,-2635,625,32654,0.3367055654525757,0.3438932001590729,-0.20420581102371216,1.489625096321106,0.03367817401885986,-0.019111666828393936
3.474350929260254,6.105107307434082,-433.9278259277344,86.61280059814453,-3.1025471687316895,7.082701206207275,32638,-1145,2661,-2639,663,32653,0.06395893543958664,0.33699673414230347,-0.11335967481136322,1.4894311428070068,0.03497123718261719,-0.020270060747861862
12.158446311950684,5.789813995361328,-433.21881103515625,86.93240356445312,-3.194518566131592,7.091495037078857,32637,-1180,2663,-2638,735,32652,-0.0006849616765975952,0.3310965597629547,-0.06457234174013138,1.489361047744751,0.0360332727432251,-0.022473683580756187
20.875240325927734,5.469837188720703,-432.5082092285156,87.24665832519531,-3.187765598297119,7.108112335205078,32637,-1173,2660,-2633,784,32651,0.011389946565032005,0.3080134987831116,0.11729327589273453,1.4894670248031616,0.035828471183776855,-0.02397073060274124
29.62528419494629,5.152037143707275,-431.796142578125,87.55726623535156,-3.2179348468780518,7.12258768081665,32637,-1181,2656,-2627,830,32650,0.0038749519735574722,0.3145119249820709,-0.1524861752986908,1.4895942211151123,0.03607511520385742,-0.025356894358992577
38.40944290161133,4.8258056640625,-431.08282470703125,87.85577392578125,-3.3163461685180664,7.121273517608643,32637,-1214,2650,-2621,802,32652,0.06044045835733414,0.3137979805469513,-0.23114393651485443,1.4897634983062744,0.03706920146942139,-0.024507442489266396
47.21693801879883,4.487392902374268,-430.3730163574219,88.15174102783203,-3.416801691055298,7.044952869415283,32639,-1251,2597,-2568,793,32656,0.1542162150144577,0.29192444682121277,0.015181166119873524,1.4913710355758667,0.038205504417419434,-0.024224840104579926
64.93038940429688,3.7872464656829834,-429.0211181640625,88.76358795166016,-3.6575114727020264,6.343406677246094,32661,-1330,2265,-2234,795,32681,0.5350841283798218,0.2544994354248047,-0.21725784242153168,1.5015445947647095,0.04062080383300781,-0.024286771193146706
73.84030151367188,3.417332410812378,-428.4170227050781,89.08257293701172,-3.677705764770508,5.698246479034424,32678,-1348,1996,-1968,703,32700,0.7797517776489258,0.2798091471195221,-0.07355169951915741,1.5097731351852417,0.04116344451904297,-0.021490156650543213
82.76443481445312,3.043168306350708,-427.8872375488281,89.38986206054688,-3.7944235801696777,4.898077011108398,32696,-1365,1665,-1638,677,32718,0.846514880657196,0.2688401937484741,-0.05373966693878174,1.5198909044265747,0.04167008399963379,-0.02070412039756775
91.72268676757812,2.6577494144439697,-427.4433288574219,89.68218231201172,-3.9482624530792236,3.99014949798584,32709,-1413,1319,-1295,571,32736,1.0101778507232666,0.2711547315120697,-0.2841770350933075,1.53048837184906,0.04315078258514404,-0.017460664734244347
109.73411560058594,1.8856868743896484,-426.85467529296875,90.23523712158203,-3.7905218601226807,1.8476449251174927,32734,-1372,498,-484,346,32761,1.1914135217666626,0.25247013568878174,-0.09695947170257568,1.5555590391159058,0.0418848991394043,-0.010579243302345276
118.77726745605469,1.5003890991210938,-426.7296447753906,90.47128295898438,-3.9327032566070557,0.6869652271270752,32737,-1399,73,-70,86,32766,1.1724295616149902,0.22643455862998962,-0.15994468331336975,1.5685441493988037,0.04271125793457031,-0.002631696406751871
127.84966278076172,1.1055444478988647,-426.71221923828125,90.70542907714844,-3.9483108520507812,-0.2459625005722046,32735,-1419,-233,227,-140,32765,0.7559213638305664,0.23285457491874695,-0.07091980427503586,1.5779238939285278,0.04332590103149414,0.004284222610294819
136.93898010253906,0.7035998106002808,-426.76763916015625,90.92668914794922,-4.04068660736084,-0.7661049962043762,32733,-1433,-343,327,-366,32763,0.3364710807800293,0.19619204103946686,0.0797443836927414,1.58128023147583,0.04377567768096924,0.011191795580089092
146.04641723632812,0.2918653190135956,-426.8544006347656,90.29942321777344,-4.238894939422607,-0.9112196564674377,32729,-1523,-340,317,-514,32761,0.03214620426297188,-3.648655652999878,-0.4664916694164276,1.5812066793441772,0.04652261734008789,0.01572163589298725
171.31561279296875,-0.9179033637046814,-426.9966735839844,78.27081298828125,-3.812925100326538,-0.04400733858346939,32730,-1552,32,-75,-903,32754,-0.22097232937812805,-3.894845962524414,-0.1806946098804474,1.569810152053833,0.047396302223205566,0.027611300349235535
178.955322265625,-1.2957427501678467,-426.9959411621094,74.38520812988281,-3.7776176929473877,0.03926378861069679,32725,-1647,36,-94,-1148,32746,-0.04630022868514061,-4.310281276702881,-0.23697364330291748,1.569685935974121,0.05028712749481201,0.035089246928691864
186.20550537109375,-1.6646957397460938,-426.98443603515625,70.70065307617188,-3.545738458633423,0.23850394785404205,32726,-1623,121,-188,-1346,32738,-0.3575071394443512,-3.665757417678833,0.17175351083278656,1.5670766830444336,0.049571871757507324,0.041148461401462555
193.10276794433594,-2.0093467235565186,-426.9337158203125,67.18281555175781,-3.3673253059387207,0.8056488037109375,32723,-1622,466,-539,-1461,32729,-0.7203624844551086,-3.4572038650512695,0.0023741740733385086,1.5565335750579834,0.04954063892364502,0.04466349631547928
199.64950561523438,-2.342961072921753,-426.8152770996094,63.70188522338867,-3.3083200454711914,1.5744614601135254,32710,-1700,904,-979,-1450,32720,-0.9785059094429016,-3.5218193531036377,-0.0723237544298172,1.5431654453277588,0.05192101001739502,0.044344909489154816
205.8476104736328,-2.6715195178985596,-426.608154296875,60.256500244140625,-3.2718544006347656,2.577741861343384,32684,-1774,1489,-1564,-1358,32701,-1.298550009727478,-3.5238890647888184,-0.12337923049926758,1.52524733543396,0.054177165031433105,0.04152294248342514
211.68966674804688,-2.9957752227783203,-426.2876281738281,56.63920211791992,-3.1973257064819336,3.86483097076416,32628,-1842,2373,-2438,-1128,32656,-1.6692085266113281,-3.3287353515625,-0.05499083548784256,1.4981950521469116,0.05627286434173584,0.03448663279414177
217.18841552734375,-3.3063948154449463,-425.82952880859375,53.54440689086914,-3.053952217102051,5.265472888946533,32542,-1847,3350,-3409,-981,32574,-1.7973390817642212,-2.076082944869995,-0.15421590209007263,1.4682040214538574,0.056403517723083496,0.03000023402273655
222.390380859375,-3.6105377674102783,-425.22784423828125,50.529232025146484,-2.980032444000244,6.84383487701416,32382,-1921,4620,-4685,-1010,32414,-2.4558839797973633,-2.5678977966308594,0.21553978323936462,1.4290571212768555,0.05866682529449463,0.03090674616396427
231.911376953125,-4.190968990325928,-423.53424072265625,44.8006706237793,-2.8182501792907715,10.029707908630371,31853,-2062,7400,-7468,-925,31891,-1.9323334693908691,-1.615845799446106,-0.4084388017654419,1.3425298929214478,0.0629814863204956,0.02829601615667343
236.24085998535156,-4.467211723327637,-422.4422607421875,41.744476318359375,-2.660935878753662,11.773212432861328,31349,-2040,9312,-9379,-872,31383,-2.7150678634643555,-2.3702709674835205,0.09439796209335327,1.2820322513580322,0.06230592727661133,0.026682918891310692
247.57608032226562,-5.269288539886475,-418.1602783203125,33.73937225341797,-2.6571571826934814,16.30777359008789,28965,-2337,15139,-15219,-701,29009,-1.9235382080078125,-1.5817546844482422,-0.3999972641468048,1.0891655683517456,0.07140791416168213,0.021457364782691002
250.8246612548828,-5.534073352813721,-416.4539794921875,31.008678436279297,-2.564950942993164,17.637069702148438,27911,-2455,16987,-17078,-726,27955,-2.818373203277588,-1.695260763168335,0.2571156919002533,1.0240612030029297,0.07500648498535156,0.022243600338697433
253.8331756591797,-5.798091411590576,-414.60198974609375,29.164918899536133,-2.6540818214416504,19.459409713745117,26804,-2495,18679,-18779,-805,26839,-2.9184885025024414,-0.49010539054870605,0.14509490132331848,0.9621663093566895,0.07624268531799316,0.02465110272169113
259.2701721191406,-6.30486536026001,-410.3330078125,25.149370193481445,-2.297135829925537,23.108644485473633,24363,-2196,21800,-21897,-1292,24341,-2.89182710647583,-0.4722893238067627,0.5538420677185059,0.8408729434013367,0.06709349155426025,0.039541952311992645
261.682373046875,-6.528148174285889,-407.9382019042969,23.087919235229492,-2.2036492824554443,24.656457901000977,22595,-2100,23636,-23725,-1397,22556,-2.647298812866211,-0.3834880590438843,0.16890835762023926,0.762885332107544,0.06414926052093506,0.04273783043026924
270.16131591796875,-7.537069797515869,-394.0528564453125,10.351486206054688,-1.6824969053268433,30.03273582458496,11100,-1730,30781,-30810,-1772,11011,-2.8060717582702637,-0.37682533264160156,0.2809305489063263,0.34609729051589966,0.052826523780822754,0.0541827566921711
271.7077331542969,-7.86877965927124,-387.9111022949219,4.977795124053955,-1.5478030443191528,31.146474838256836,5600,-1572,32246,-32253,-1715,5518,-3.148077964782715,-0.12654978036880493,0.4440178871154785,0.1719723492860794,0.048000216484069824,0.05243067443370819
272.0635986328125,-8.01651382446289,-384.7786560058594,2.2386786937713623,-1.430390477180481,31.459375381469727,2799,-1437,32615,-32607,-1740,2722,-2.6062564849853516,0.010303139686584473,0.1182999312877655,0.08563068509101868,0.043883323669433594,0.05320403724908829
270.8798828125,-8.591773986816406,-372.1893005371094,-7.958359718322754,-1.5373364686965942,31.130538940429688,-7972,-1536,31745,-31727,-1527,-8042,-2.565042495727539,0.47834914922714233,0.08095648884773254,-0.24606232345104218,0.046923041343688965,0.046673864126205444
269.95751953125,-8.75179386138916,-369.0881652832031,-10.404363632202148,-1.627117395401001,30.788516998291016,-10367,-1667,31038,-31023,-1472,-10442,-2.5029141902923584,0.25352346897125244,0.18068696558475494,-0.322380930185318,0.05090200901031494,0.04501505568623543
268.7969665527344,-8.9248685836792,-366.01861572265625,-12.760272026062012,-1.7850728034973145,30.480741500854492,-12691,-1770,30157,-30141,-1454,-12770,-2.4000027179718018,0.6323095560073853,0.045562997460365295,-0.3983505666255951,0.05406343936920166,0.044468145817518234
267.40753173828125,-9.106383323669434,-362.97845458984375,-14.852224349975586,-1.895207166671753,30.364124298095703,-14498,-1818,29328,-29307,-1483,-14579,-1.9442763328552246,0.9290180802345276,0.18902836740016937,-0.4591157138347626,0.05551433563232422,0.04535068944096565
265.8144226074219,-9.293756484985352,-359.93707275390625,-16.773359298706055,-1.95620858669281,30.4127140045166,-15825,-1772,28637,-28606,-1543,-15904,-1.1116714477539062,0.7886747717857361,-0.4709252715110779,-0.5048601031303406,0.05412709712982178,0.04718668758869171
259.9770202636719,-9.914706230163574,-350.5881042480469,-21.968412399291992,-2.181915044784546,31.911800384521484,-18610,-1821,26907,-26866,-1595,-18689,-1.2800530195236206,1.3563504219055176,0.07962701469659805,-0.6050885915756226,0.055606961250305176,0.04878871142864227
257.69671630859375,-10.144247055053711,-347.3766174316406,-23.473529815673828,-2.480825662612915,32.173709869384766,-19277,-2004,26420,-26387,-1500,-19367,-1.1743042469024658,0.7553941607475281,-0.24678321182727814,-0.6303476095199585,0.06120622158050537,0.0458977073431015
255.2801971435547,-10.390899658203125,-344.1583251953125,-24.672710418701172,-2.505977153778076,32.16668701171875,-19897,-1924,25962,-25956,-1043,-19970,-0.8122426867485046,0.7330380082130432,0.18598030507564545,-0.6539150476455688,0.05877065658569336,0.031898122280836105
252.76771545410156,-10.638609886169434,-340.936767578125,-25.466957092285156,-2.4315075874328613,32.20745086669922,-20290,-1998,25651,-25632,-1259,-20373,-0.5347195863723755,0.9815928936004639,-0.045852214097976685,-0.6692399382591248,0.06104433536529541,0.03852112591266632
250.1406707763672,-10.886085510253906,-337.6732482910156,-27.011884689331055,-2.464561700820923,32.884124755859375,-20757,-1824,25288,-25280,-988,-20822,-1.0527290105819702,1.5252820253372192,0.3678331673145294,-0.6873140335083008,0.0556950569152832,0.030208449810743332
247.36013793945312,-11.12250804901123,-334.3536682128906,-28.526165008544922,-2.2929484844207764,33.42335891723633,-21215,-1713,24912,-24903,-959,-21273,-0.8710511922836304,1.2919259071350098,0.04693770781159401,-0.7054102420806885,0.05230975151062012,0.02933758869767189
244.41448974609375,-11.358153343200684,-330.9757080078125,-30.12095832824707,-2.3311424255371094,33.738258361816406,-21778,-1637,24427,-24418,-899,-21830,-1.1634989976882935,1.4024559259414673,0.09931764751672745,-0.728123128414154,0.04999744892120361,0.027497293427586555
241.3102569580078,-11.589991569519043,-327.6005554199219,-31.962228775024414,-2.265287399291992,33.7027587890625,-22511,-1562,23758,-23750,-830,-22558,-1.505696177482605,1.246842622756958,0.10129851847887039,-0.758443295955658,0.047698974609375,0.025389760732650757
238.01516723632812,-11.815651893615723,-324.2446594238281,-33.9075927734375,-2.209571123123169,33.384883880615234,-23361,-1477,22929,-22921,-770,-23402,-1.602911353111267,1.1466894149780273,0.02479442022740841,-0.7947350740432739,0.04511892795562744,0.023546818643808365
234.52288818359375,-12.033388137817383,-320.9325866699219,-35.85454559326172,-2.1383161544799805,32.83055877685547,-24200,-1366,22048,-22042,-679,-24235,-1.695098638534546,0.9617135524749756,-0.09096071124076843,-0.8318845629692078,0.04171013832092285,0.020750220865011215
227.0091094970703,-12.448433876037598,-314.544677734375,-39.27830505371094,-2.018965244293213,31.07918357849121,-25749,-1315,20221,-20212,-662,-25781,-2.042804718017578,1.1057343482971191,0.375744491815567,-0.905077338218689,0.04015648365020752,0.02023688331246376
222.97396850585938,-12.650739669799805,-311.4740905761719,-41.2631721496582,-1.9458507299423218,30.287508010864258,-26478,-1221,19262,-19256,-549,-26505,-1.7407419681549072,1.1323068141937256,0.3445703685283661,-0.9418641328811646,0.037280917167663574,0.016781730577349663
218.7590789794922,-12.83858871459961,-308.47052001953125,-42.94027328491211,-1.8188817501068115,29.8398380279541,-26943,-1089,18616,-18607,-568,-26964,-1.1679158210754395,1.1044613122940063,0.059403195977211,-0.9661780595779419,0.033242225646972656,0.01735003851354122
